file,config,verification_result,ranking_functions,invariants,nontermination,total_time,analysis_time,cpu_time,used_heap,termination_config,analysis_name,output_dir,relative_path
sum03.v.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 1*main::__CPAchecker_TMP_0 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2",Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,1.970s,1.233s,5.710s,530MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03.v.c
sum03_safe.c,lasso,UNKNOWN,"Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3",Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn + 3 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [4*main::x - 3*main::sn >= 0],Non-termination arguments:,2.211s,1.458s,6.540s,511MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03_safe.c
sum03_safe.v.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 1*main::__CPAchecker_TMP_0 - 1*main::x + 1; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 3; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 4*main::__CPAchecker_TMP_0 - 3*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::x) = 3*main::__CPAchecker_TMP_0 - 3*main::x + 2",Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn + 2 > 0]; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants []; Supporting invariants [4*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,2.025s,1.277s,5.780s,523MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_safe.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/sum03_safe.v.c
sum03_true-unreach-call_false-termination.i.annot.c,lasso,UNKNOWN,Ranking function f(main::sn) = -3*main::sn + 6000004,Supporting invariants [2*main::x - 1*main::sn >= 0],Non-termination arguments:,286.510s,285.755s,300.040s,582MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_true-unreach-call_false-termination.i.annot.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/sum03_true-unreach-call_false-termination.i.annot.c
sum03_true.c,lasso,UNKNOWN,"Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 5*main::__CPAchecker_TMP_0 - 2*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 6*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 14; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 3*main::__CPAchecker_TMP_0 - 1*main::sn + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::__CPAchecker_TMP_0, main::sn) = 8*main::__CPAchecker_TMP_0 - 3*main::sn + 4; Ranking function f(main::x, main::__CPAchecker_TMP_0) = -3*main::x + 3*main::__CPAchecker_TMP_0 + 2",Supporting invariants [5*main::x - 2*main::sn >= 0]; Supporting invariants [2*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn + 12 > 0]; Supporting invariants [3*main::x - 1*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants []; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [8*main::x - 3*main::sn >= 0]; Supporting invariants [],Non-termination arguments:,2.014s,1.265s,6.260s,535MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum03_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/sum03_true.c
sum_natnum.c,lasso,UNKNOWN,"Ranking function f(main::i, SIZE) = -1*main::i + 1*SIZE",Supporting invariants [1*SIZE > 0],Non-termination arguments:,1.174s,0.410s,3.720s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum_natnum.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sum_natnum.c
sum_non_eq-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.782s,0.035s,2.560s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sum_non_eq-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/recursive_functions/sv-benchmarks/recursive-simple/sum_non_eq-2.c
sumt2.c,lasso,UNKNOWN,"Ranking function f(main::i, SIZE) = -4*main::i + 1*SIZE","Supporting invariants [1*SIZE > 0, 3*main::l - 2*main::i >= 0, -1*main::n + 1*SIZE >= 0]",Non-termination arguments:,268.567s,267.790s,300.050s,1582MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt2.c
sumt3.c,lasso,UNKNOWN,"Ranking function f(main::l, SIZE) = -7*main::l + 1*SIZE","Supporting invariants [-1*main::n + 1*SIZE >= 0, 1*SIZE > 0]",Non-termination arguments:,286.633s,285.863s,300.140s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt3.c
sumt4.c,lasso,UNKNOWN,Ranking function f(main::l) = -1*main::l + 2000000,Supporting invariants [],Non-termination arguments:,294.844s,294.075s,300.000s,284MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt4.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt4.c
sumt5.c,lasso,UNKNOWN,"Ranking function f(main::v3, SIZE) = -8*main::v3 + 1*SIZE","Supporting invariants [1*SIZE > 0, -1*main::v3 + 1*main::l >= 0]",Non-termination arguments:,1.837s,1.084s,8.910s,413MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt5.c
sumt6.c,lasso,UNKNOWN,"Ranking function f(main::l, SIZE) = -9*main::l + 1*SIZE",Supporting invariants [1*SIZE - 8 >= 0],Non-termination arguments:,292.239s,291.461s,300.080s,581MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt6.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt6.c
sumt7.c,lasso,UNKNOWN,"Ranking function f(main::l, SIZE) = -10*main::l + 1*SIZE",Supporting invariants [1*SIZE - 15 >= 0],Non-termination arguments:,292.073s,291.315s,300.170s,585MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt7.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt7.c
sumt8.c,lasso,UNKNOWN,"Ranking function f(main::l, SIZE) = -18*main::l + 1*SIZE",Supporting invariants [1*SIZE - 10 >= 0],Non-termination arguments:,292.158s,291.397s,300.610s,586MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt8.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt8.c
sumt9.c,lasso,UNKNOWN,"Ranking function f(SIZE, main::v6) = 1*SIZE - 10*main::v6","Supporting invariants [1*SIZE > 0, -10*main::v6 + 19*main::l >= 0]",Non-termination arguments:,2.412s,1.654s,11.420s,588MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/sumt9.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops-crafted-1/sumt9.c
svcomp_a.09_assume.c,lasso,UNKNOWN,,,Non-termination arguments:,1.053s,0.310s,3.580s,263MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/svcomp_a.09_assume.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/svcomp_a.09_assume.c
svcomp_flag.c,lasso,UNKNOWN,,,Non-termination arguments:,1.170s,0.418s,4.010s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/svcomp_flag.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/svcomp_flag.c
svcomp_java_AG313.c,lasso,UNKNOWN,,,Non-termination arguments:,1.150s,0.369s,3.960s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/svcomp_java_AG313.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/termination/tpdb/C_Integer/Stroeder_15/svcomp_java_AG313.c
terminator_02-2.c,lasso,UNKNOWN,,,Non-termination arguments:,0.878s,0.111s,2.760s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/terminator_02-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/terminator_02-2.c
terminator_02_true.c,lasso,UNKNOWN,,,Non-termination arguments:,0.857s,0.119s,2.740s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/terminator_02_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/terminator_02_true.c
terminator_03-2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.082s,0.320s,3.620s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/terminator_03-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/terminator_03-2.c
terminator_03_true-unreach-call_true-termination.i.annot.c,lasso,UNKNOWN,,,Non-termination arguments:,1.091s,0.319s,3.560s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/terminator_03_true-unreach-call_true-termination.i.annot.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/terminator_03_true-unreach-call_true-termination.i.annot.c
trex03-2.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 > 0, 1*main::d1 > 0, 1*main::d3 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.493s,0.718s,5.160s,317MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loops/trex03-2.c
trex03.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 > 0, 1*main::d1 > 0, 1*main::d3 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.450s,0.701s,5.050s,313MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/trex03.c
trex03.v.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 - 1 >= 0, 3*main::d3 - 2*main::d2 > 0]; Supporting invariants [3*main::d1 - 2 > 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.564s,0.797s,5.470s,314MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/trex03.v.c
trex03_safe.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 > 0, 1*main::d1 > 0, 1*main::d3 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.463s,0.692s,5.190s,314MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03_safe.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/trex03_safe.c
trex03_safe.v.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 - 1 >= 0, 3*main::d3 - 2*main::d2 > 0]; Supporting invariants [3*main::d1 - 2 > 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.535s,0.791s,5.540s,321MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03_safe.v.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/pie/ICE/benchmarks/trex03_safe.v.c
trex03_true-unreach-call.i.annot.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 > 0, 1*main::d1 > 0, 1*main::d3 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.426s,0.684s,4.850s,350MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03_true-unreach-call.i.annot.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/LinearArbitrary-SeaHorn/loops/loops/trex03_true-unreach-call.i.annot.c
trex03_true.c,lasso,UNKNOWN,Ranking function f(main::x3) = 1*main::x3; Ranking function f(main::x1) = 1*main::x1; Ranking function f(main::x1) = 1*main::x1,"Supporting invariants [1*main::d2 > 0, 1*main::d1 > 0, 1*main::d3 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]; Supporting invariants [1*main::d1 - 1 >= 0]",Non-termination arguments:,1.433s,0.685s,4.970s,317MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/trex03_true.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/svcomp/trex03_true.c
underapprox_1-2.c,lasso,UNKNOWN,Ranking function f(main::x) = -5*main::x + 34,Supporting invariants [],Non-termination arguments:,1.147s,0.383s,3.730s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/underapprox_1-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/underapprox_1-2.c
underapprox_2-2.c,lasso,UNKNOWN,Ranking function f(main::x) = -5*main::x + 34,Supporting invariants [],Non-termination arguments:,1.145s,0.396s,3.670s,262MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/underapprox_2-2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/sv-benchmarks/loop-acceleration/underapprox_2-2.c
underapprox_safe2.c,lasso,UNKNOWN,Ranking function f(main::x) = -5*main::x + 34,Supporting invariants [],Non-termination arguments:,1.122s,0.370s,3.750s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/underapprox_safe2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/underapprox_safe2.c
underapprox_unsafe1.c,lasso,UNKNOWN,Ranking function f(main::x) = -5*main::x + 34,Supporting invariants [],Non-termination arguments:,1.135s,0.387s,3.770s,252MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/underapprox_unsafe1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/loop_invariants/accelerating_invariant_generation/crafted/underapprox_unsafe1.c
zero_sum1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.288s,0.524s,5.250s,241MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum1.c
zero_sum2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.688s,0.938s,8.180s,343MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum2.c
zero_sum3.c,lasso,UNKNOWN,,,Non-termination arguments:,2.198s,1.436s,11.540s,495MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum3.c
zero_sum5.c,lasso,UNKNOWN,,,Non-termination arguments:,3.429s,2.664s,15.210s,580MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum5.c
zero_sum_const1.c,lasso,UNKNOWN,,,Non-termination arguments:,1.295s,0.529s,5.330s,273MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const1.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const1.c
zero_sum_const2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.640s,0.879s,7.620s,309MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const2.c
zero_sum_const3.c,lasso,UNKNOWN,,,Non-termination arguments:,2.090s,1.341s,10.970s,480MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const3.c
zero_sum_const5.c,lasso,UNKNOWN,,,Non-termination arguments:,3.407s,2.643s,14.830s,550MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const5.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const5.c
zero_sum_const_m2.c,lasso,UNKNOWN,,,Non-termination arguments:,1.657s,0.902s,7.730s,302MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const_m2.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const_m2.c
zero_sum_const_m3.c,lasso,UNKNOWN,,,Non-termination arguments:,2.104s,1.311s,10.850s,547MB,lassoRankerAnalysis.properties,lassoRankerAnalysis,Results/CPA_Outputs/Loopy_dataset_InvarBenchmark/zero_sum_const_m3.c_lasso_out,Datasets/Loopy_dataset_InvarBenchmark/arrays/diffy_cav21_bench/zero_sum_const_m3.c
