Filename,Relative Path,Run ID,Date Time,Duration (s),LLM Calls,Label,RAG Similarity,Invariants,Ranking Function,Z3 Result,Report Path,Error,merge_key,Category,Category_GT,CPA_Verified,verification_result
sina5.c,arrays/diffy_cav21_bench/sina5.c,8b943af65c6345dfa3f9595904239e93,2025-12-16T11:03:06.736967,101.27,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_110306_8b943af65c6345dfa3f9595904239e93.json,,sina5.c,arrays,,,
s4lif.c,arrays/diffy_cav21_bench/s4lif.c,e2222b02406548c098c8fa43991aff45,2025-12-16T11:04:44.961520,98.22,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_110444_e2222b02406548c098c8fa43991aff45.json,,s4lif.c,arrays,,,
nested-sna3.c,arrays/diffy_cav21_bench/nested-sna3.c,ec4930e0d4b44a458251cf800682bf83,2025-12-16T11:06:14.446330,89.48,5.0,terminating,0.0,,N - i,"Error: Traceback (most recent call last):
  File ""/tmp/tmpvcf4r9ei.py"", line 21, in <module>
    ForAll([k], Implies(And(0 <= k, k < N), 
NameError: name 'k' is not defined...",/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_110614_ec4930e0d4b44a458251cf800682bf83.json,,nested-sna3.c,arrays,,,
ss4.c,arrays/diffy_cav21_bench/ss4.c,968d4a80250441ab9b4c32fd8649b37c,2025-12-16T11:07:36.312036,81.87,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_110736_968d4a80250441ab9b4c32fd8649b37c.json,,ss4.c,arrays,,,
nested-unb1.c,arrays/diffy_cav21_bench/nested-unb1.c,2714a23b044d4866b474eff1f557c228,2025-12-16T11:08:43.259725,66.95,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_110843_2714a23b044d4866b474eff1f557c228.json,,nested-unb1.c,arrays,,,
cond2s2.c,arrays/diffy_cav21_bench/cond2s2.c,f10018837b9542798e6ca0d56b68568b,2025-12-16T11:10:07.723099,84.46,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111007_f10018837b9542798e6ca0d56b68568b.json,,cond2s2.c,arrays,,,
ss3.c,arrays/diffy_cav21_bench/ss3.c,85e0f4f1884d449a8fbca60f16bf5ae3,2025-12-16T11:11:03.530848,55.81,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111103_85e0f4f1884d449a8fbca60f16bf5ae3.json,,ss3.c,arrays,,,
condi.c,arrays/diffy_cav21_bench/condi.c,dff3206651fd4f7abfa04722abc83556,2025-12-16T11:11:54.510688,50.98,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111154_dff3206651fd4f7abfa04722abc83556.json,,condi.c,arrays,,,
s2lif.c,arrays/diffy_cav21_bench/s2lif.c,041025bf7e704e488b9ba1e499566e61,2025-12-16T11:12:49.194462,54.68,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111249_041025bf7e704e488b9ba1e499566e61.json,,s2lif.c,arrays,,,
zero_sum_const_m6.c,arrays/diffy_cav21_bench/zero_sum_const_m6.c,f754ec163fc14aba85fc61844fb7bd69,2025-12-16T11:14:09.396388,80.2,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111409_f754ec163fc14aba85fc61844fb7bd69.json,,zero_sum_const_m6.c,arrays,,,
ms2.c,arrays/diffy_cav21_bench/ms2.c,3fbb47cf906d4ef9aef051337352bd20,2025-12-16T11:15:16.461140,67.06,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111516_3fbb47cf906d4ef9aef051337352bd20.json,,ms2.c,arrays,,,
zero_sum1.c,arrays/diffy_cav21_bench/zero_sum1.c,09c59205a20d4991abaafa4ba1532360,2025-12-16T11:16:48.512030,92.05,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111648_09c59205a20d4991abaafa4ba1532360.json,,zero_sum1.c,arrays,,,
standard_copy8_ground-1.c,arrays/diffy_cav21_bench/standard_copy8_ground-1.c,07c590566e9a4e348f43c7febfedf165,2025-12-16T11:17:45.375878,56.86,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111745_07c590566e9a4e348f43c7febfedf165.json,,standard_copy8_ground-1.c,arrays,,,
mods.c,arrays/diffy_cav21_bench/mods.c,aebfd0fc5a6b4b07be530aa85dcc0581,2025-12-16T11:18:52.625116,67.25,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111852_aebfd0fc5a6b4b07be530aa85dcc0581.json,,mods.c,arrays,,,
standard_copyInitSum2_ground-2.c,arrays/diffy_cav21_bench/standard_copyInitSum2_ground-2.c,3eb0858a3b714b5bb693c5bf673bc11d,2025-12-16T11:19:59.155359,66.53,5.0,terminating,0.0,,N - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_111959_3eb0858a3b714b5bb693c5bf673bc11d.json,,standard_copyInitSum2_ground-2.c,arrays,,,
conds2.c,arrays/diffy_cav21_bench/conds2.c,109400d8e7c8466f9cba82968c40dab4,2025-12-16T11:21:04.148916,64.99,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112104_109400d8e7c8466f9cba82968c40dab4.json,,conds2.c,arrays,,,
modp.c,arrays/diffy_cav21_bench/modp.c,186d71cf79e9427795e97e34f2de3fb5,2025-12-16T11:22:14.880832,70.73,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112214_186d71cf79e9427795e97e34f2de3fb5.json,,modp.c,arrays,,,
sina4.c,arrays/diffy_cav21_bench/sina4.c,5025e23811af4a4b80e136c1ff171315,2025-12-16T11:23:11.169663,56.29,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112311_5025e23811af4a4b80e136c1ff171315.json,,sina4.c,arrays,,,
ifeqn2.c,arrays/diffy_cav21_bench/ifeqn2.c,c46305f19db84db78c2de55fd3addea9,2025-12-16T11:24:22.764058,71.59,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112422_c46305f19db84db78c2de55fd3addea9.json,,ifeqn2.c,arrays,,,
ncomp.c,arrays/diffy_cav21_bench/ncomp.c,bca6281d11b64dd0ada260868f23e439,2025-12-16T11:25:44.234313,81.47,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112544_bca6281d11b64dd0ada260868f23e439.json,,ncomp.c,arrays,,,
s4if.c,arrays/diffy_cav21_bench/s4if.c,b6747de904a346e68cc7b5f31c02bb29,2025-12-16T11:27:07.531683,83.3,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112707_b6747de904a346e68cc7b5f31c02bb29.json,,s4if.c,arrays,,,
s52if.c,arrays/diffy_cav21_bench/s52if.c,b57f5ac083fa407fa7bd72e6c02206db,2025-12-16T11:28:07.649186,60.12,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112807_b57f5ac083fa407fa7bd72e6c02206db.json,,s52if.c,arrays,,,
condn.c,arrays/diffy_cav21_bench/condn.c,9dca910159ea4647aa220a998a354882,2025-12-16T11:29:07.048014,59.4,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_112907_9dca910159ea4647aa220a998a354882.json,,condn.c,arrays,,,
brs5.c,arrays/diffy_cav21_bench/brs5.c,572296f50cbf440380d6e198a1658c89,2025-12-16T11:30:11.040139,63.99,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113011_572296f50cbf440380d6e198a1658c89.json,,brs5.c,arrays,,,
conds.c,arrays/diffy_cav21_bench/conds.c,e6c82f13a2114ba8bd57fd05b9ec24ac,2025-12-16T11:31:31.490335,80.45,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113131_e6c82f13a2114ba8bd57fd05b9ec24ac.json,,conds.c,arrays,,,
nested-nsna1.c,arrays/diffy_cav21_bench/nested-nsna1.c,2c47891acded454492fd026cde91e5c7,2025-12-16T11:32:54.253528,82.76,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113254_2c47891acded454492fd026cde91e5c7.json,,nested-nsna1.c,arrays,,,
zero_sum2.c,arrays/diffy_cav21_bench/zero_sum2.c,c97c207def094f66a2000b8f2dbae3e5,2025-12-16T11:34:27.453359,93.2,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113427_c97c207def094f66a2000b8f2dbae3e5.json,,zero_sum2.c,arrays,,,
condg.c,arrays/diffy_cav21_bench/condg.c,6ff091abec3a4ccdbdc54bd486f859a8,2025-12-16T11:35:44.914400,77.46,4.0,terminating,0.0,,,Skipped,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113544_6ff091abec3a4ccdbdc54bd486f859a8.json,,condg.c,arrays,,,
cond2s1.c,arrays/diffy_cav21_bench/cond2s1.c,b8b06920def542718b3c87ea10416c23,2025-12-16T11:37:05.085147,80.17,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113705_b8b06920def542718b3c87ea10416c23.json,,cond2s1.c,arrays,,,
sanfoundry_27_ground.c,arrays/diffy_cav21_bench/sanfoundry_27_ground.c,865c07e8d2b348a8a941e6f33ba98ed9,2025-12-16T11:38:22.991027,77.91,5.0,terminating,0.0,,SIZE - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113822_865c07e8d2b348a8a941e6f33ba98ed9.json,,sanfoundry_27_ground.c,arrays,,,
ss1.c,arrays/diffy_cav21_bench/ss1.c,39ef2d153fb54a38abdda48a4bc5bb06,2025-12-16T11:39:32.007109,69.02,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_113932_39ef2d153fb54a38abdda48a4bc5bb06.json,,ss1.c,arrays,,,
s2if.c,arrays/diffy_cav21_bench/s2if.c,c405eb19467d4057a517b8914ff1a7e1,2025-12-16T11:41:14.890905,102.88,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114114_c405eb19467d4057a517b8914ff1a7e1.json,,s2if.c,arrays,,,
nested-unb3.c,arrays/diffy_cav21_bench/nested-unb3.c,881e14c29f294aa58498b7b5150216a1,2025-12-16T11:42:32.852087,77.96,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114232_881e14c29f294aa58498b7b5150216a1.json,,nested-unb3.c,arrays,,,
standard_copyInit_ground.c,arrays/diffy_cav21_bench/standard_copyInit_ground.c,6bd5476b535d4da59d9830f83f6e32c0,2025-12-16T11:43:48.124031,75.27,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114348_6bd5476b535d4da59d9830f83f6e32c0.json,,standard_copyInit_ground.c,arrays,,,
s1lif.c,arrays/diffy_cav21_bench/s1lif.c,b0f636ff4ab14a4cb364a7834ad1e927,2025-12-16T11:45:06.007122,77.88,5.0,terminating,0.0,,N - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114506_b0f636ff4ab14a4cb364a7834ad1e927.json,,s1lif.c,arrays,,,
nested-ss1.c,arrays/diffy_cav21_bench/nested-ss1.c,7a2c35dc056341338a7be48402fa928f,2025-12-16T11:46:51.174537,105.17,5.0,terminating,0.0,,N - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114651_7a2c35dc056341338a7be48402fa928f.json,,nested-ss1.c,arrays,,,
ifeqn5.c,arrays/diffy_cav21_bench/ifeqn5.c,54f6ab9f618b4e03a5db47f65519ec9e,2025-12-16T11:48:10.146711,78.97,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114810_54f6ab9f618b4e03a5db47f65519ec9e.json,,ifeqn5.c,arrays,,,
indp1.c,arrays/diffy_cav21_bench/indp1.c,667bbfb2f51147dab657b4dad033a6e4,2025-12-16T11:49:07.817001,57.67,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_114907_667bbfb2f51147dab657b4dad033a6e4.json,,indp1.c,arrays,,,
condss2.c,arrays/diffy_cav21_bench/condss2.c,8bc25f69300340b49cd844e4a6de38d9,2025-12-16T11:50:28.986251,81.17,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115028_8bc25f69300340b49cd844e4a6de38d9.json,,condss2.c,arrays,,,
standard_copy2_ground-2.c,arrays/diffy_cav21_bench/standard_copy2_ground-2.c,4214fbe061b14d5db27070268c2d2768,2025-12-16T11:51:37.752051,68.77,4.0,terminating,0.0,,N - a,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115137_4214fbe061b14d5db27070268c2d2768.json,,standard_copy2_ground-2.c,arrays,,,
nested-nlj3.c,arrays/diffy_cav21_bench/nested-nlj3.c,c3343f304db64342b3f853be4910ce4d,2025-12-16T11:52:32.802513,55.05,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115232_c3343f304db64342b3f853be4910ce4d.json,,nested-nlj3.c,arrays,,,
s42if.c,arrays/diffy_cav21_bench/s42if.c,2a21c54b88084c1f8aa9f004477fb88e,2025-12-16T11:53:31.370042,58.57,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115331_2a21c54b88084c1f8aa9f004477fb88e.json,,s42if.c,arrays,,,
sina2.c,arrays/diffy_cav21_bench/sina2.c,8cdb7f934b46402d823a4eb6f5a9a499,2025-12-16T11:54:49.997769,78.63,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115449_8cdb7f934b46402d823a4eb6f5a9a499.json,,sina2.c,arrays,,,
nested-ss2.c,arrays/diffy_cav21_bench/nested-ss2.c,246ab4bb8c0641858558fcdc016deef5,2025-12-16T11:56:03.466539,73.47,4.0,terminating,0.0,,"(N - i, i - j)",Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115603_246ab4bb8c0641858558fcdc016deef5.json,,nested-ss2.c,arrays,,,
res2o.c,arrays/diffy_cav21_bench/res2o.c,1da3b990c713483eb89957fa2fd43e47,2025-12-16T11:57:14.334052,70.87,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115714_1da3b990c713483eb89957fa2fd43e47.json,,res2o.c,arrays,,,
zero_sum_const5.c,arrays/diffy_cav21_bench/zero_sum_const5.c,0930ebd7ba5f4f368454d7609c179893,2025-12-16T11:58:38.992908,84.66,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_115838_0930ebd7ba5f4f368454d7609c179893.json,,zero_sum_const5.c,arrays,,,
nested-as1.c,arrays/diffy_cav21_bench/nested-as1.c,abe211a4650e4ee997fdd0964e39582e,2025-12-16T12:00:26.833903,107.84,5.0,terminating,0.0,,,Failed: No Ranking Function Provided,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120026_abe211a4650e4ee997fdd0964e39582e.json,,nested-as1.c,arrays,,,
ifeqn1.c,arrays/diffy_cav21_bench/ifeqn1.c,92056e079e8942a298176a24ab44a665,2025-12-16T12:01:58.590179,91.76,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120158_92056e079e8942a298176a24ab44a665.json,,ifeqn1.c,arrays,,,
ss2.c,arrays/diffy_cav21_bench/ss2.c,b5cdb7a374f345a8b1a9e16c87681690,2025-12-16T12:03:26.128075,87.54,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120326_b5cdb7a374f345a8b1a9e16c87681690.json,,ss2.c,arrays,,,
nested-nli3.c,arrays/diffy_cav21_bench/nested-nli3.c,b20a07d8e940424cbac75a37df39f10d,2025-12-16T12:04:45.671348,79.54,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120445_b20a07d8e940424cbac75a37df39f10d.json,,nested-nli3.c,arrays,,,
s5if.c,arrays/diffy_cav21_bench/s5if.c,12be4186a11f446a95ec8035064b6adc,2025-12-16T12:05:47.670926,62.0,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120547_12be4186a11f446a95ec8035064b6adc.json,,s5if.c,arrays,,,
indp2.c,arrays/diffy_cav21_bench/indp2.c,f0b732fdf67a43cf9d714da2d578f44c,2025-12-16T12:07:22.459261,94.79,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120722_f0b732fdf67a43cf9d714da2d578f44c.json,,indp2.c,arrays,,,
standard_init7_ground-2.c,arrays/diffy_cav21_bench/standard_init7_ground-2.c,1ca9b6d3f3a147bfbeabfafc9b72ea4e,2025-12-16T12:08:50.660938,88.2,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120850_1ca9b6d3f3a147bfbeabfafc9b72ea4e.json,,standard_init7_ground-2.c,arrays,,,
condm.c,arrays/diffy_cav21_bench/condm.c,06c92017c99a434398eacde22ebb59ed,2025-12-16T12:09:55.238854,64.58,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_120955_06c92017c99a434398eacde22ebb59ed.json,,condm.c,arrays,,,
ifeqn3.c,arrays/diffy_cav21_bench/ifeqn3.c,6f6da6825c6347b8be0afdd8fcceea06,2025-12-16T12:10:58.391540,63.15,5.0,terminating,0.0,,N - i,"Error: Traceback (most recent call last):
  File ""/tmp/tmpz7h8yyaz.py"", line 15, in <module>
    invariant_a = ForAll([k], Implies(And(k >= 0, k <= i), a[k] == 6 * (k + 1)))
NameError: name 'k' is not define...",/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121058_6f6da6825c6347b8be0afdd8fcceea06.json,,ifeqn3.c,arrays,,,
standard_seq_init_ground.c,arrays/diffy_cav21_bench/standard_seq_init_ground.c,d8e4b0cb101642bba1e73db55c93ef38,2025-12-16T12:11:51.438516,53.05,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121151_d8e4b0cb101642bba1e73db55c93ef38.json,,standard_seq_init_ground.c,arrays,,,
standard_copy9_ground-2.c,arrays/diffy_cav21_bench/standard_copy9_ground-2.c,177a1129428447be9eb3509c024dc59d,2025-12-16T12:12:42.212565,50.77,4.0,terminating,0.0,,N - a,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121242_177a1129428447be9eb3509c024dc59d.json,,standard_copy9_ground-2.c,arrays,,,
zero_sum5.c,arrays/diffy_cav21_bench/zero_sum5.c,8b74fc72de7b43a3a6ac1a1bcde729a1,2025-12-16T12:13:53.394602,71.18,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121353_8b74fc72de7b43a3a6ac1a1bcde729a1.json,,zero_sum5.c,arrays,,,
zero_sum3.c,arrays/diffy_cav21_bench/zero_sum3.c,92301840ef5a48e688106d7611cb08a6,2025-12-16T12:15:18.815750,85.42,5.0,terminating,0.0,,SIZE - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121518_92301840ef5a48e688106d7611cb08a6.json,,zero_sum3.c,arrays,,,
standard_copy6_ground-2.c,arrays/diffy_cav21_bench/standard_copy6_ground-2.c,0887d85cfcc540d9b34b9250d245c501,2025-12-16T12:16:09.458722,50.64,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121609_0887d85cfcc540d9b34b9250d245c501.json,,standard_copy6_ground-2.c,arrays,,,
standard_init9_ground-2.c,arrays/diffy_cav21_bench/standard_init9_ground-2.c,e90be9427036436789cf7c8a3e91efd4,2025-12-16T12:17:51.303063,101.84,5.0,terminating,0.0,,N - i,Failed: Not Decreasing,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121751_e90be9427036436789cf7c8a3e91efd4.json,,standard_init9_ground-2.c,arrays,,,
nested-nlj1.c,arrays/diffy_cav21_bench/nested-nlj1.c,3326986f4a8747b896f44311e587088f,2025-12-16T12:19:28.126499,96.82,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_121928_3326986f4a8747b896f44311e587088f.json,,nested-nlj1.c,arrays,,,
brs1.c,arrays/diffy_cav21_bench/brs1.c,61c2cc7f1e6c42e89d3d9fb8e1cd04e7,2025-12-16T12:20:47.846517,79.72,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_122047_61c2cc7f1e6c42e89d3d9fb8e1cd04e7.json,,brs1.c,arrays,,,
s32if.c,arrays/diffy_cav21_bench/s32if.c,2a2c89d9694744349032487cb5972e28,2025-12-16T12:22:01.483415,73.64,5.0,terminating,0.0,,N - i,"Error: Traceback (most recent call last):
  File ""/tmp/tmpz5qv6i1_.py"", line 28, in <module>
    decreasing_verified = prove(decreasing_expr, quiet=True)
  File ""/home/clexma/Desktop/fox3/TermDB/EvolveTerm/....",/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_122201_2a2c89d9694744349032487cb5972e28.json,,s32if.c,arrays,,,
s3lif.c,arrays/diffy_cav21_bench/s3lif.c,f5744c729df1473f9260183638c44dd8,2025-12-16T12:23:13.209930,71.73,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_122313_f5744c729df1473f9260183638c44dd8.json,,s3lif.c,arrays,,,
standard_init2_ground-2.c,arrays/diffy_cav21_bench/standard_init2_ground-2.c,27c26a020ad84230bd3af701adc711bb,2025-12-16T12:24:01.443361,48.23,4.0,terminating,0.0,,N - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_122401_27c26a020ad84230bd3af701adc711bb.json,,standard_init2_ground-2.c,arrays,,,
sina3.c,arrays/diffy_cav21_bench/sina3.c,07fba55bdbc6458796f28a1a6346903b,2025-12-16T12:25:16.069168,74.63,5.0,terminating,0.0,,N - i,"Error: Traceback (most recent call last):
  File ""/tmp/tmpzyotuocx.py"", line 27, in <module>
    decreasing_verified = prove(decreasing, quiet=True)
  File ""/home/clexma/Desktop/fox3/TermDB/EvolveTerm/.venv_...",/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_122516_07fba55bdbc6458796f28a1a6346903b.json,,sina3.c,arrays,,,
zero_sum_const2.c,arrays/diffy_cav21_bench/zero_sum_const2.c,e01cd83b84e741799fbfeb7c6ce5be8c,2025-12-16T12:26:14.406433,58.34,4.0,terminating,0.0,,SIZE - i,Verified,/home/clexma/Desktop/fox3/TermDB/EvolveTerm/results/reports/report_20251216_122614_e01cd83b84e741799fbfeb7c6ce5be8c.json,,zero_sum_const2.c,arrays,,,
